ResponseId,Perspective,Communication,Sex,Eng,Res,Question,VAS,Risk,Age,AgeZeroCenter
R_129hCeOIWDbKCMr,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.09,Low Risk,38,-0.9311531841652325
R_129hCeOIWDbKCMr,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.55,High Risk,38,-0.9311531841652325
R_129hCeOIWDbKCMr,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,38,-0.9311531841652325
R_129hCeOIWDbKCMr,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,1,Minimal Risk,38,-0.9311531841652325
R_129hCeOIWDbKCMr,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.13,High Risk,38,-0.9311531841652325
R_129hCeOIWDbKCMr,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.43,High Risk,38,-0.9311531841652325
R_129hCeOIWDbKCMr,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.62,Low Risk,38,-0.9311531841652325
R_129hCeOIWDbKCMr,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.23,High Risk,38,-0.9311531841652325
R_129hCeOIWDbKCMr,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,38,-0.9311531841652325
R_129hCeOIWDbKCMr,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,38,-0.9311531841652325
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,1,Minimal Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.49,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0,Low Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,1,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,1,Minimal Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,1,Minimal Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,1,Minimal Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,1,Minimal Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,1,Minimal Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,1,Low Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,1,Low Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0,Low Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,1,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0,Low Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,1,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,1,Minimal Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,1,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.51,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,1,Low Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,22,-16.931153184165233
R_12sgmBSHtwkbSml,Personal,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,22,-16.931153184165233
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.03,Low Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.13,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.2,Minimal Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.1,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.19,Low Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.01,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.49,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0,Minimal Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,1,Minimal Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.03,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.49,Minimal Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.65,Minimal Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.19,Minimal Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.66,Low Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.03,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.85,Low Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.71,Low Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.88,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0,Low Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.73,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0.14,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,1,Minimal Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.78,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.02,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.14,Low Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.07,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,59,20.068846815834767
R_1C2eEB6ntWcVlkY,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,59,20.068846815834767
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.52,Low Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.09,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.47,Minimal Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.21,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.49,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.06,Low Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.02,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.41,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.35,Minimal Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0.03,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.36,Minimal Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.16,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.51,Minimal Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.2,Minimal Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.56,Minimal Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.21,Low Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.02,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.14,Low Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.04,Low Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.3,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.1,Low Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.46,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0.06,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.51,Minimal Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.13,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.57,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.36,Low Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.11,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0.07,High Risk,24,-14.931153184165233
R_1CJFRXsOZHLiO0P,Personal,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0.06,High Risk,24,-14.931153184165233
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.19,Low Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.19,Minimal Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.1,High Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.1,High Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0,Low Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.01,High Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.56,High Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.15,Minimal Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0.02,High Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.93,Minimal Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.06,High Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.46,Minimal Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.48,Minimal Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.6,Minimal Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.3,Low Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.01,High Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.67,Low Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.16,Low Risk,57,18.068846815834767
R_1Cjg9N3coURcbQb,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,57,18.068846815834767
