"";"ResponseId";"Group";"Question";"VAS";"Risk";"Perspective";"Condition"
"247";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_7";2;"High Risk";"Personal";"Imperative"
"248";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_8";41;"High Risk";"Personal";"Imperative"
"249";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_9";35;"High Risk";"Personal";"Imperative"
"250";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_10";3;"High Risk";"Personal";"Imperative"
"251";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_11";36;"Minimal Risk";"Personal";"Imperative"
"252";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_12";16;"Minimal Risk";"Personal";"Imperative"
"253";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_13";51;"Minimal Risk";"Personal";"Imperative"
"254";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_14";20;"Minimal Risk";"Personal";"Imperative"
"255";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_15";56;"Minimal Risk";"Personal";"Imperative"
"256";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_16";21;"Minimal Risk";"Personal";"Imperative"
"257";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_17";2;"Minimal Risk";"Personal";"Imperative"
"258";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_18";14;"Minimal Risk";"Personal";"Imperative"
"259";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_19";4;"Minimal Risk";"Personal";"Imperative"
"260";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_20";30;"Minimal Risk";"Personal";"Imperative"
"261";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_21";10;"Low Risk";"Personal";"Imperative"
"262";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_22";46;"Low Risk";"Personal";"Imperative"
"263";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_23";6;"Low Risk";"Personal";"Imperative"
"264";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_24";51;"Low Risk";"Personal";"Imperative"
"265";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_25";13;"Low Risk";"Personal";"Imperative"
"266";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_26";57;"Low Risk";"Personal";"Imperative"
"267";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_27";36;"Low Risk";"Personal";"Imperative"
"268";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_28";11;"Low Risk";"Personal";"Imperative"
"269";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_29";7;"Low Risk";"Personal";"Imperative"
"270";"R_1CJFRXsOZHLiO0P";"Per. Imperative";"Question_30";6;"Low Risk";"Personal";"Imperative"
"271";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_1";19;"High Risk";"Impersonal";"Control"
"272";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_2";0;"High Risk";"Impersonal";"Control"
"273";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_3";19;"High Risk";"Impersonal";"Control"
"274";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_4";10;"High Risk";"Impersonal";"Control"
"275";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_5";10;"High Risk";"Impersonal";"Control"
"276";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_6";0;"High Risk";"Impersonal";"Control"
"277";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_7";1;"High Risk";"Impersonal";"Control"
"278";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_8";56;"High Risk";"Impersonal";"Control"
"279";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_9";15;"High Risk";"Impersonal";"Control"
"280";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_10";2;"High Risk";"Impersonal";"Control"
"281";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_11";93;"Minimal Risk";"Impersonal";"Control"
"282";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_12";6;"Minimal Risk";"Impersonal";"Control"
"283";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_13";46;"Minimal Risk";"Impersonal";"Control"
"284";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_14";48;"Minimal Risk";"Impersonal";"Control"
"285";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_15";60;"Minimal Risk";"Impersonal";"Control"
"286";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_16";30;"Minimal Risk";"Impersonal";"Control"
"287";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_17";1;"Minimal Risk";"Impersonal";"Control"
"288";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_18";67;"Minimal Risk";"Impersonal";"Control"
"289";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_19";16;"Minimal Risk";"Impersonal";"Control"
"290";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_20";0;"Minimal Risk";"Impersonal";"Control"
"291";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_21";34;"Low Risk";"Impersonal";"Control"
"292";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_22";100;"Low Risk";"Impersonal";"Control"
"293";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_23";1;"Low Risk";"Impersonal";"Control"
"294";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_24";71;"Low Risk";"Impersonal";"Control"
"295";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_25";54;"Low Risk";"Impersonal";"Control"
"296";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_26";20;"Low Risk";"Impersonal";"Control"
"297";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_27";24;"Low Risk";"Impersonal";"Control"
"298";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_28";46;"Low Risk";"Impersonal";"Control"
"299";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_29";0;"Low Risk";"Impersonal";"Control"
"300";"R_1Cjg9N3coURcbQb";"Gen. Control";"Question_30";1;"Low Risk";"Impersonal";"Control"
"301";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_1";1;"High Risk";"Impersonal";"Control"
"302";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_2";0;"High Risk";"Impersonal";"Control"
"303";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_3";17;"High Risk";"Impersonal";"Control"
"304";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_4";53;"High Risk";"Impersonal";"Control"
"305";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_5";55;"High Risk";"Impersonal";"Control"
"306";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_6";30;"High Risk";"Impersonal";"Control"
"307";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_7";0;"High Risk";"Impersonal";"Control"
"308";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_8";0;"High Risk";"Impersonal";"Control"
"309";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_9";7;"High Risk";"Impersonal";"Control"
"310";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_10";0;"High Risk";"Impersonal";"Control"
"311";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_11";64;"Minimal Risk";"Impersonal";"Control"
"312";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_12";2;"Minimal Risk";"Impersonal";"Control"
"313";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_13";8;"Minimal Risk";"Impersonal";"Control"
"314";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_14";5;"Minimal Risk";"Impersonal";"Control"
"315";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_15";6;"Minimal Risk";"Impersonal";"Control"
"316";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_16";28;"Minimal Risk";"Impersonal";"Control"
"317";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_17";0;"Minimal Risk";"Impersonal";"Control"
"318";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_18";39;"Minimal Risk";"Impersonal";"Control"
"319";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_19";17;"Minimal Risk";"Impersonal";"Control"
"320";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_20";0;"Minimal Risk";"Impersonal";"Control"
"321";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_21";9;"Low Risk";"Impersonal";"Control"
"322";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_22";78;"Low Risk";"Impersonal";"Control"
"323";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_23";0;"Low Risk";"Impersonal";"Control"
"324";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_24";79;"Low Risk";"Impersonal";"Control"
"325";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_25";1;"Low Risk";"Impersonal";"Control"
"326";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_26";1;"Low Risk";"Impersonal";"Control"
"327";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_27";3;"Low Risk";"Impersonal";"Control"
"328";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_28";3;"Low Risk";"Impersonal";"Control"
"329";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_29";0;"Low Risk";"Impersonal";"Control"
"330";"R_1Cp7TKWU1BeI9Rp";"Gen. Control";"Question_30";0;"Low Risk";"Impersonal";"Control"
"331";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_1";0;"High Risk";"Impersonal";"Reasoning"
"332";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_2";1;"High Risk";"Impersonal";"Reasoning"
"333";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_3";0;"High Risk";"Impersonal";"Reasoning"
"334";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_4";2;"High Risk";"Impersonal";"Reasoning"
"335";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_5";10;"High Risk";"Impersonal";"Reasoning"
"336";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_6";1;"High Risk";"Impersonal";"Reasoning"
"337";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_7";4;"High Risk";"Impersonal";"Reasoning"
"338";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_8";6;"High Risk";"Impersonal";"Reasoning"
"339";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_9";0;"High Risk";"Impersonal";"Reasoning"
"340";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_10";0;"High Risk";"Impersonal";"Reasoning"
"341";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_11";88;"Minimal Risk";"Impersonal";"Reasoning"
"342";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_12";0;"Minimal Risk";"Impersonal";"Reasoning"
"343";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_13";10;"Minimal Risk";"Impersonal";"Reasoning"
"344";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_14";63;"Minimal Risk";"Impersonal";"Reasoning"
"345";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_15";2;"Minimal Risk";"Impersonal";"Reasoning"
"346";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_16";43;"Minimal Risk";"Impersonal";"Reasoning"
"347";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_17";0;"Minimal Risk";"Impersonal";"Reasoning"
"348";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_18";1;"Minimal Risk";"Impersonal";"Reasoning"
"349";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_19";11;"Minimal Risk";"Impersonal";"Reasoning"
"350";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_20";0;"Minimal Risk";"Impersonal";"Reasoning"
"351";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_21";13;"Low Risk";"Impersonal";"Reasoning"
"352";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_22";29;"Low Risk";"Impersonal";"Reasoning"
"353";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_23";3;"Low Risk";"Impersonal";"Reasoning"
"354";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_24";81;"Low Risk";"Impersonal";"Reasoning"
"355";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_25";38;"Low Risk";"Impersonal";"Reasoning"
"356";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_26";2;"Low Risk";"Impersonal";"Reasoning"
"357";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_27";0;"Low Risk";"Impersonal";"Reasoning"
"358";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_28";2;"Low Risk";"Impersonal";"Reasoning"
"359";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_29";0;"Low Risk";"Impersonal";"Reasoning"
"360";"R_1d19JgyBrOmd8xl";"Gen. Reasoning";"Question_30";0;"Low Risk";"Impersonal";"Reasoning"
"361";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_1";2;"High Risk";"Impersonal";"Imperative"
"362";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_2";2;"High Risk";"Impersonal";"Imperative"
"363";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_3";27;"High Risk";"Impersonal";"Imperative"
"364";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_4";1;"High Risk";"Impersonal";"Imperative"
"365";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_5";16;"High Risk";"Impersonal";"Imperative"
"366";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_6";55;"High Risk";"Impersonal";"Imperative"
"367";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_7";11;"High Risk";"Impersonal";"Imperative"
"368";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_8";33;"High Risk";"Impersonal";"Imperative"
"369";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_9";3;"High Risk";"Impersonal";"Imperative"
"370";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_10";0;"High Risk";"Impersonal";"Imperative"
"371";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_11";76;"Minimal Risk";"Impersonal";"Imperative"
"372";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_12";1;"Minimal Risk";"Impersonal";"Imperative"
"373";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_13";16;"Minimal Risk";"Impersonal";"Imperative"
"374";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_14";64;"Minimal Risk";"Impersonal";"Imperative"
"375";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_15";0;"Minimal Risk";"Impersonal";"Imperative"
"376";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_16";3;"Minimal Risk";"Impersonal";"Imperative"
"377";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_17";1;"Minimal Risk";"Impersonal";"Imperative"
"378";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_18";35;"Minimal Risk";"Impersonal";"Imperative"
"379";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_19";1;"Minimal Risk";"Impersonal";"Imperative"
"380";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_20";3;"Minimal Risk";"Impersonal";"Imperative"
"381";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_21";58;"Low Risk";"Impersonal";"Imperative"
"382";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_22";72;"Low Risk";"Impersonal";"Imperative"
"383";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_23";0;"Low Risk";"Impersonal";"Imperative"
"384";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_24";54;"Low Risk";"Impersonal";"Imperative"
"385";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_25";1;"Low Risk";"Impersonal";"Imperative"
"386";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_26";50;"Low Risk";"Impersonal";"Imperative"
"387";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_27";0;"Low Risk";"Impersonal";"Imperative"
"388";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_28";1;"Low Risk";"Impersonal";"Imperative"
"389";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_29";0;"Low Risk";"Impersonal";"Imperative"
"390";"R_1DAcVGikJ6K6Iyf";"Gen. Imperative";"Question_30";1;"Low Risk";"Impersonal";"Imperative"
"391";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_1";10;"High Risk";"Impersonal";"Reasoning"
"392";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_2";0;"High Risk";"Impersonal";"Reasoning"
"393";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_3";49;"High Risk";"Impersonal";"Reasoning"
"394";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_4";0;"High Risk";"Impersonal";"Reasoning"
"395";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_5";48;"High Risk";"Impersonal";"Reasoning"
"396";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_6";51;"High Risk";"Impersonal";"Reasoning"
"397";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_7";16;"High Risk";"Impersonal";"Reasoning"
"398";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_8";51;"High Risk";"Impersonal";"Reasoning"
"399";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_9";8;"High Risk";"Impersonal";"Reasoning"
"400";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_10";0;"High Risk";"Impersonal";"Reasoning"
"401";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_11";100;"Minimal Risk";"Impersonal";"Reasoning"
"402";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_12";8;"Minimal Risk";"Impersonal";"Reasoning"
"403";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_13";7;"Minimal Risk";"Impersonal";"Reasoning"
"404";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_14";49;"Minimal Risk";"Impersonal";"Reasoning"
"405";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_15";81;"Minimal Risk";"Impersonal";"Reasoning"
"406";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_16";49;"Minimal Risk";"Impersonal";"Reasoning"
"407";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_17";0;"Minimal Risk";"Impersonal";"Reasoning"
"408";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_18";25;"Minimal Risk";"Impersonal";"Reasoning"
"409";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_19";32;"Minimal Risk";"Impersonal";"Reasoning"
"410";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_20";10;"Minimal Risk";"Impersonal";"Reasoning"
"411";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_21";33;"Low Risk";"Impersonal";"Reasoning"
"412";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_22";100;"Low Risk";"Impersonal";"Reasoning"
"413";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_23";0;"Low Risk";"Impersonal";"Reasoning"
"414";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_24";100;"Low Risk";"Impersonal";"Reasoning"
"415";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_25";18;"Low Risk";"Impersonal";"Reasoning"
"416";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_26";50;"Low Risk";"Impersonal";"Reasoning"
"417";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_27";50;"Low Risk";"Impersonal";"Reasoning"
"418";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_28";20;"Low Risk";"Impersonal";"Reasoning"
"419";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_29";0;"Low Risk";"Impersonal";"Reasoning"
"420";"R_1dHsw4SiQgHKJ2l";"Gen. Reasoning";"Question_30";0;"Low Risk";"Impersonal";"Reasoning"
"421";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_1";0;"High Risk";"Impersonal";"Imperative"
"422";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_2";0;"High Risk";"Impersonal";"Imperative"
"423";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_3";74;"High Risk";"Impersonal";"Imperative"
"424";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_4";0;"High Risk";"Impersonal";"Imperative"
"425";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_5";21;"High Risk";"Impersonal";"Imperative"
"426";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_6";0;"High Risk";"Impersonal";"Imperative"
"427";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_7";0;"High Risk";"Impersonal";"Imperative"
"428";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_8";21;"High Risk";"Impersonal";"Imperative"
"429";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_9";17;"High Risk";"Impersonal";"Imperative"
"430";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_10";0;"High Risk";"Impersonal";"Imperative"
"431";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_11";100;"Minimal Risk";"Impersonal";"Imperative"
"432";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_12";0;"Minimal Risk";"Impersonal";"Imperative"
"433";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_13";83;"Minimal Risk";"Impersonal";"Imperative"
"434";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_14";79;"Minimal Risk";"Impersonal";"Imperative"
"435";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_15";81;"Minimal Risk";"Impersonal";"Imperative"
"436";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_16";0;"Minimal Risk";"Impersonal";"Imperative"
"437";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_17";0;"Minimal Risk";"Impersonal";"Imperative"
"438";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_18";79;"Minimal Risk";"Impersonal";"Imperative"
"439";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_19";10;"Minimal Risk";"Impersonal";"Imperative"
"440";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_20";0;"Minimal Risk";"Impersonal";"Imperative"
"441";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_21";78;"Low Risk";"Impersonal";"Imperative"
"442";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_22";87;"Low Risk";"Impersonal";"Imperative"
"443";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_23";0;"Low Risk";"Impersonal";"Imperative"
"444";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_24";100;"Low Risk";"Impersonal";"Imperative"
"445";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_25";9;"Low Risk";"Impersonal";"Imperative"
"446";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_26";12;"Low Risk";"Impersonal";"Imperative"
"447";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_27";0;"Low Risk";"Impersonal";"Imperative"
"448";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_28";14;"Low Risk";"Impersonal";"Imperative"
"449";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_29";0;"Low Risk";"Impersonal";"Imperative"
"450";"R_1djj2dNTP09ahGq";"Gen. Imperative";"Question_30";0;"Low Risk";"Impersonal";"Imperative"
"451";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_1";6;"High Risk";"Impersonal";"Control"
"452";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_2";0;"High Risk";"Impersonal";"Control"
"453";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_3";0;"High Risk";"Impersonal";"Control"
"454";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_4";0;"High Risk";"Impersonal";"Control"
"455";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_5";0;"High Risk";"Impersonal";"Control"
"456";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_6";6;"High Risk";"Impersonal";"Control"
"457";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_7";2;"High Risk";"Impersonal";"Control"
"458";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_8";20;"High Risk";"Impersonal";"Control"
"459";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_9";50;"High Risk";"Impersonal";"Control"
"460";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_10";0;"High Risk";"Impersonal";"Control"
"461";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_11";12;"Minimal Risk";"Impersonal";"Control"
"462";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_12";8;"Minimal Risk";"Impersonal";"Control"
"463";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_13";29;"Minimal Risk";"Impersonal";"Control"
"464";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_14";44;"Minimal Risk";"Impersonal";"Control"
"465";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_15";14;"Minimal Risk";"Impersonal";"Control"
"466";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_16";10;"Minimal Risk";"Impersonal";"Control"
"467";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_17";3;"Minimal Risk";"Impersonal";"Control"
"468";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_18";20;"Minimal Risk";"Impersonal";"Control"
"469";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_19";20;"Minimal Risk";"Impersonal";"Control"
"470";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_20";1;"Minimal Risk";"Impersonal";"Control"
"471";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_21";0;"Low Risk";"Impersonal";"Control"
"472";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_22";23;"Low Risk";"Impersonal";"Control"
"473";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_23";0;"Low Risk";"Impersonal";"Control"
"474";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_24";81;"Low Risk";"Impersonal";"Control"
"475";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_25";0;"Low Risk";"Impersonal";"Control"
"476";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_26";5;"Low Risk";"Impersonal";"Control"
"477";"R_1dKU9TCUsfewkgA";"Gen. Control";"Question_27";18;"Low Risk";"Impersonal";"Control"
