ResponseId,Group,Age_1,Practice_Gen_1,Question_1,Question_2,Question_3,Question_4,Question_5,Question_6,Question_7,Question_8,Question_9,Question_10,Question_11,Question_12,Question_13,Question_14,Question_15,Question_16,Question_17,Question_18,Question_19,Question_20,Question_21,Question_22,Question_23,Question_24,Question_25,Question_26,Question_27,Question_28,Question_29,Question_30,Progress,Duration (in seconds),Finished,UserLanguage,CF2,CF1,Trap1,VisionQ,FluencyQ,Gender,Eng,Res,Chi,1_RT_First Click_5,1_RT_Last Click_5,1_RT_Page Submit_5,1_RT_Click Count_5,2_RT_First Click_5,2_RT_Last Click_5,2_RT_Page Submit_5,2_RT_Click Count_5,3_RT_First Click_5,3_RT_Last Click_5,3_RT_Page Submit_5,3_RT_Click Count_5,4_RT_First Click_5,4_RT_Last Click_5,4_RT_Page Submit_5,4_RT_Click Count_5,5_RT_First Click_5,5_RT_Last Click_5,5_RT_Page Submit_5,5_RT_Click Count_5,6_RT_First Click_5,6_RT_Last Click_5,6_RT_Page Submit_5,6_RT_Click Count_5,7_RT_First Click_5,7_RT_Last Click_5,7_RT_Page Submit_5,7_RT_Click Count_5,8_RT_First Click_5,8_RT_Last Click_5,8_RT_Page Submit_5,8_RT_Click Count_5,9_RT_First Click_5,9_RT_Last Click_5,9_RT_Page Submit_5,9_RT_Click Count_5,10_RT_First Click_5,10_RT_Last Click_5,10_RT_Page Submit_5,10_RT_Click Count_5,11_RT_First Click_5,11_RT_Last Click_5,11_RT_Page Submit_5,11_RT_Click Count_5,12_RT_First Click_5,12_RT_Last Click_5,12_RT_Page Submit_5,12_RT_Click Count_5,13_RT_First Click_5,13_RT_Last Click_5,13_RT_Page Submit_5,13_RT_Click Count_5,14_RT_First Click_5,14_RT_Last Click_5,14_RT_Page Submit_5,14_RT_Click Count_5,15_RT_First Click_5,15_RT_Last Click_5,15_RT_Page Submit_5,15_RT_Click Count_5,16_RT_First Click_5,16_RT_Last Click_5,16_RT_Page Submit_5,16_RT_Click Count_5,17_RT_First Click_5,17_RT_Last Click_5,17_RT_Page Submit_5,17_RT_Click Count_5,18_RT_First Click_5,18_RT_Last Click_5,18_RT_Page Submit_5,18_RT_Click Count_5,19_RT_First Click_5,19_RT_Last Click_5,19_RT_Page Submit_5,19_RT_Click Count_5,20_RT_First Click_5,20_RT_Last Click_5,20_RT_Page Submit_5,20_RT_Click Count_5,21_RT_First Click_5,21_RT_Last Click_5,21_RT_Page Submit_5,21_RT_Click Count_5,22_RT_First Click_5,22_RT_Last Click_5,22_RT_Page Submit_5,22_RT_Click Count_5,23_RT_First Click_5,23_RT_Last Click_5,23_RT_Page Submit_5,23_RT_Click Count_5,24_RT_First Click_5,24_RT_Last Click_5,24_RT_Page Submit_5,24_RT_Click Count_5,25_RT_First Click_5,25_RT_Last Click_5,25_RT_Page Submit_5,25_RT_Click Count_5,26_RT_First Click_5,26_RT_Last Click_5,26_RT_Page Submit_5,26_RT_Click Count_5,27_RT_First Click_5,27_RT_Last Click_5,27_RT_Page Submit_5,27_RT_Click Count_5,28_RT_First Click_5,28_RT_Last Click_5,28_RT_Page Submit_5,28_RT_Click Count_5,29_RT_First Click_5,29_RT_Last Click_5,29_RT_Page Submit_5,29_RT_Click Count_5,30_RT_First Click_5,30_RT_Last Click_5,30_RT_Page Submit_5,30_RT_Click Count_5,ReadingQ
R_2w60Bag8JO3LMWy,Per. Imperative,30,91,0,0,38,56,29,43,0,13,32,0,100,38,20,5,57,14,0,58,40,0,13,65,0,100,78,57,17,37,0,0,100,870,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,"No, it's my second language.",United Kingdom of Great Britain and Northern Ireland,Portugal,12.118,13.144,15.172,2,5.342,7.832,8.985,3,11.281,11.281,12.24,1,7.814,7.814,9.141,1,12.45,12.45,19.14,1,12.783,12.783,14.008,1,16.673,17.578,18.848,2,9.085,10.503,11.599,2,12.338,12.338,13.496,1,4.11,4.725,6.217,2,11.853,15.156,15.959,3,9.539,9.539,10.402,1,12.088,12.088,13.183,1,10.208,11.613,14.024,2,15.983,17.317,18.411,2,11.099,11.099,12.815,1,5.432,6.852,8.852,2,13.436,13.436,14.969,1,15.649,15.649,16.98,1,11.151,11.151,12.422,1,18.55,18.55,20.668,1,23.374,35.245,35.986,2,5.407,7.418,8.318,3,7.711,8.648,9.995,2,7.397,7.397,8.275,1,9.882,9.882,14.012,1,53.964,53.964,57.576,1,159.821,161.525,162.579,2,10.401,11.731,12.736,3,6.807,8.214,9.48,3,NA
R_2PiexBOc0JmViiY,Per. Imperative,28,92,65,22,26,17,50,21,22,18,16,17,83,16,20,55,28,17,15,16,21,17,8,67,14,71,18,22,19,22,19,19,100,671,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,6.917,8.558,9.077,3,2.385,2.385,3.237,1,2.292,2.292,3.21,1,11.388,11.388,12.424,1,5.961,5.961,6.884,1,3.537,3.537,4.486,1,1.82,1.82,2.617,1,4.353,5.073,5.936,2,1.026,1.026,3.751,1,13.28,13.28,14.482,1,6.24,7.351,7.862,2,8.854,8.854,11.461,1,3.309,3.309,4.657,1,5.538,6.411,6.6,2,4.992,7.569,8.629,2,1.555,2.18,3.672,2,2.997,2.997,4.297,1,8.71,10.51,11.276,3,3.848,4.225,5.58,2,5.205,5.205,6.274,1,7.801,8.571,9.743,2,4.658,4.658,5.568,1,2.384,3.809,5.846,3,4.77,4.77,5.847,1,27.4,27.4,28.597,1,29.258,29.258,30.727,1,6,9.845,11.155,10,6.887,6.887,7.723,1,4.437,5.652,6.018,2,2.727,4.104,5.285,3,NA
R_Q3M1cXFm5vK5sc1,Per. Imperative,26,100,0,0,0,0,25,0,2,0,0,0,10,10,21,6,0,45,0,9,8,0,50,15,0,6,0,4,0,0,0,0,100,667,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,6.249,6.249,7.603,1,3.613,3.613,10.65,1,0.619,5.683,7.188,2,5.601,5.601,7.355,1,7.362,7.362,16.635,1,4.383,4.383,5.917,1,7.883,7.883,10.672,1,4.996,4.996,7.201,1,6.291,6.291,7.652,1,3.325,3.325,24.874,1,6.628,7.985,10.054,3,9.182,9.182,14.499,1,6.358,6.858,8.047,2,4.801,15.788,17.538,2,8.689,8.689,11.651,1,6.231,8.573,10.916,3,5.881,5.881,13.162,1,6.001,6.679,8.35,2,7.202,7.202,8.85,1,7.772,7.772,10.585,1,13.891,13.891,15.26,1,7.356,7.356,9.461,1,4.1,6.167,14.296,2,6.309,6.309,8.101,1,5.903,7.208,8.679,2,8.29,8.29,9.725,1,3.899,3.899,5.285,1,13.618,13.618,20.826,1,4.295,4.295,6.338,1,5.36,9.201,15.801,2,NA
R_3EfO2Vr5siaqqSz,Per. Imperative,37,98,0,1,3,0,67,0,0,40,0,1,73,59,86,53,74,88,0,45,60,38,88,0,3,68,67,0,5,0,3,0,100,729,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,"No, it's my second language.",United Kingdom of Great Britain and Northern Ireland,Italy,4.602,11.488,11.942,7,4.6,10.11,11.112,5,7.217,10.604,11.706,5,5.523,10.355,10.795,6,19.774,22.808,23.27,5,18.73,24.046,25.301,7,5.807,11.927,13.014,5,8.353,11.317,11.759,4,4.663,8.259,9.406,5,12.031,14.529,15.496,5,14.611,18.483,18.95,5,14.095,16.171,17.41,4,13.09,15.396,16.388,5,11.7,13.887,15.062,5,7.334,9.667,10.084,4,5.387,7.842,8.877,5,15.528,22.613,23.048,7,17.135,19.087,20.713,4,10.538,12.965,14.153,5,9.663,12.756,13.233,5,40.774,42.581,43.6,4,19.803,22.14,23.716,5,3.841,11.734,12.652,5,9.522,12.489,12.98,4,9.387,13.079,14.246,6,41.128,47.722,48.759,7,8.427,11.825,13.057,5,12.12,14.591,15.583,4,10.011,12.922,14.398,5,37.166,40.594,41.055,5,NA
R_3gXWVyyamV4DoiE,Per. Imperative,50,83,2,7,17,0,13,10,3,1,30,7,42,54,39,14,12,42,7,2,40,0,0,39,3,78,42,16,13,11,0,0,100,864,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,5.696,8.451,10.627,3,4.765,4.765,6.379,1,8.642,8.642,9.969,1,4.392,4.392,6.302,1,7.726,9.069,10.369,3,4.957,4.957,8.079,1,6.7,7.847,9.159,2,5.976,5.976,8.11,1,3.514,4.194,5.525,2,6.312,6.312,8.218,1,7.633,7.633,8.97,1,12.404,14.111,16.051,3,4.792,5.457,7.748,2,4.64,4.64,6.853,1,5.421,5.421,6.849,1,4.169,5.535,8.383,2,4.967,7.45,10.044,3,5.47,5.47,6.878,1,5.209,9.23,10.655,3,6.924,7.718,9.217,2,6.786,6.786,8.54,1,5.538,6.441,8.163,2,4.589,4.589,5.991,1,3.426,5.947,7.031,4,5.119,6.317,8.018,3,6.71,8.73,11.745,3,4.964,4.964,6.874,1,6.608,7.277,8.48,2,3.999,3.999,5.541,1,4.613,4.613,7.065,1,NA
R_3PhPJPtInDijSEq,Per. Imperative,21,100,8,0,13,3,12,11,1,0,11,0,28,10,21,35,11,7,0,36,10,0,16,16,0,22,12,13,20,6,0,0,100,534,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,7.291,8.315,9.342,2,40.604,40.604,41.609,1,4.653,4.653,5.783,1,22.443,22.443,23.556,1,28.694,29.543,30.759,2,3.382,4.421,5.618,2,6.416,6.416,7.49,1,7.965,7.965,9.796,1,4.296,5.591,7.049,3,8.915,10.064,11.565,2,5.668,7.103,8.066,3,7.827,7.827,9.265,1,5.031,6.292,7.521,2,5.733,5.733,6.824,1,4.796,4.796,9.621,1,5.837,7.124,8.378,3,4.646,5.347,6.497,2,10.386,10.386,12.154,1,4.408,5.178,6.384,2,21.615,21.615,22.768,1,6.932,6.932,8.998,1,6.518,7.031,8.019,2,2.477,3.371,4.894,2,3.757,3.757,4.991,1,4.34,4.34,5.476,1,5.146,6.914,8.321,2,10.989,13.112,14.465,2,5.608,55.296,56.455,2,16.726,16.726,18.05,1,2.913,6.105,7.306,2,NA
R_2zutUxNXsY5YrUh,Per. Imperative,65,100,0,0,0,0,0,21,0,30,0,0,100,0,93,80,43,81,0,91,76,9,17,43,0,85,0,14,39,0,0,0,100,900,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,9.766,11.611,12.86,2,8.678,10.939,12.302,2,23.005,25.267,26.52,2,7.237,9.181,10.479,2,14.204,17,18.279,2,10.77,12.867,14.23,2,9.265,11.397,12.786,2,10.953,14.034,15.534,3,6.259,10.731,12.117,3,9.587,14.333,15.679,2,7.473,9.136,11.107,2,10.088,12.102,13.396,2,14.515,15.943,17.438,2,9.94,11.436,12.844,2,21.365,256.597,258.329,2,9.31,11.024,12.552,2,11.241,13.054,14.852,2,12.178,14.057,15.371,2,10.027,11.819,13.219,2,15.296,17.524,18.83,2,11.704,13.616,14.913,2,8.992,10.773,12.035,2,8.59,10.668,11.918,2,10.198,11.914,13.74,2,11.757,14.419,16.516,2,14.473,16.285,17.499,2,18.113,19.843,21.307,2,10.27,11.932,13.559,2,9.138,14.267,15.596,2,12.204,14.412,15.93,2,NA
R_3gZN1GUk1SbVTYc,Per. Imperative,58,94,23,19,79,23,73,60,4,56,77,5,88,7,73,90,92,62,9,22,48,49,11,77,15,94,35,65,94,7,9,36,100,657,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,1.705,1.705,2.261,1,4.964,4.964,5.775,1,3.14,3.14,3.597,1,1.423,2.209,2.785,2,4.057,4.057,4.708,1,1.888,1.888,2.44,1,5.999,6.989,8.575,2,2.69,3.191,3.774,2,1.574,1.574,2.072,1,2.824,2.824,4.056,1,2.054,2.054,2.595,1,1.882,1.882,2.551,1,2.915,2.915,3.629,1,2.061,2.061,2.66,1,2.816,2.816,3.23,1,1.649,2.209,2.732,2,73.567,73.567,74.471,1,34.525,34.525,35.19,1,1.734,1.734,2.158,1,2.132,2.589,3.066,2,3.099,3.099,4.267,1,1.694,1.694,2.176,1,7.827,8.515,9.27,2,1.3,1.3,1.733,1,3.543,4.159,4.668,2,1.679,2.07,2.553,2,1.464,1.464,1.964,1,6.919,6.919,7.461,1,2.333,2.333,2.909,1,1.245,1.245,1.754,1,NA
R_1QLrgxdVKDEOikQ,Per. Imperative,36,100,49,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,872,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Malaysia,51.117,51.117,61.996,1,4.176,5.298,15.09,2,4.659,5.617,10.254,2,6.878,7.834,17.316,2,15.92,17.113,19.046,2,6.021,7.078,9.98,2,11.732,13.213,17.051,2,3.441,15.356,20.096,3,8.269,9.641,22.037,2,11.827,13.014,16.384,2,24.237,27.849,29.511,2,5.813,9.523,12.681,2,8.6,9.719,16.8,2,37.593,39.342,41.112,2,7.355,10.137,12.41,3,4.298,5.692,10.702,2,27.15,28.935,31.901,2,26.585,27.378,34.85,2,4.234,5.192,9.223,2,10.083,11.182,15.65,2,7.006,9.56,13.496,3,10.181,11.731,15.05,2,5.951,7.155,10.067,2,10.275,11.32,14.075,2,5.725,6.685,10.338,2,9.39,10.489,16.647,2,7.31,8.377,12.797,2,16.96,31.968,33.672,3,10.698,11.924,22.961,2,6.454,7.48,11.9,2,NA
R_2y8vl7a7Pe3ho4C,Per. Imperative,34,68,59,63,63,60,57,51,67,50,59,62,57,57,73,60,64,62,51,65,58,54,68,51,61,58,56,49,53,59,53,64,100,845,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Zambia,2.693,2.693,3.821,1,3.788,3.788,5.175,1,8.692,8.692,10.173,1,2.381,2.381,7.578,1,1.524,1.524,5.335,1,27.948,28.97,30.228,2,9.817,9.817,10.865,1,9.885,9.885,11.169,1,44.474,44.474,45.65,1,8.367,8.367,9.591,1,6.066,6.066,7.4,1,3.83,3.83,4.853,1,12.431,12.431,13.586,1,3.888,3.888,4.901,1,16.178,16.178,17.328,1,29.403,29.403,30.486,1,13.769,14.31,15.758,2,15.731,15.731,16.997,1,4.954,4.954,6.389,1,3.072,3.072,4.533,1,69.817,69.817,71.483,1,4.282,4.282,5.545,1,27.965,27.965,29.135,1,4.765,4.765,5.831,1,3.505,3.505,4.677,1,37.296,37.296,38.544,1,2.793,2.793,3.912,1,84.803,84.803,85.924,1,2.092,2.825,6.633,2,25.138,25.138,26.095,1,NA
R_3maBR1J0GcVASrU,Per. Imperative,36,100,0,7,28,1,19,0,5,15,14,1,64,49,47,42,41,12,29,53,34,9,12,98,18,66,54,27,20,12,11,0,100,1026,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,4.126,4.126,5.339,1,6.569,6.569,7.23,1,9.876,9.876,10.29,1,4.792,4.792,5.714,1,128.886,129.762,130.564,2,5.554,5.554,7.226,1,16.823,18.838,19.58,4,35.924,36.996,37.701,2,27.587,27.587,28.278,1,10.763,11.77,12.343,2,36.978,38.15,38.647,3,7.399,7.399,7.918,1,36.964,42.146,42.699,5,7.266,7.266,9.456,1,15.075,15.075,15.913,1,5.275,5.275,5.963,1,29.73,29.73,30.63,1,67.001,67.001,67.881,1,6.199,6.199,6.96,1,8.252,8.912,9.541,2,8.552,8.552,9.301,1,20.12,20.12,21.43,1,5.246,6.653,7.94,3,41.306,42.491,43.047,2,5.201,5.201,5.6,1,5.53,5.53,6.725,1,4.74,4.74,5.436,1,9.156,11.366,12.09,2,30.227,30.227,31.632,1,15.896,17.447,18.032,2,NA
R_2DTYSlFk6k3S3ih,Per. Imperative,53,100,0,0,73,0,23,0,0,0,0,0,100,0,52,16,0,18,0,79,9,0,3,51,0,100,0,0,51,0,0,0,100,1025,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,9.708,9.708,12.406,1,9.884,12.668,14.432,2,20.486,20.486,22.726,1,6.978,7.902,15.566,2,32,33.802,36.618,2,12.006,13.884,15.312,2,37.298,37.298,40.97,1,16.602,16.602,18.476,1,7.702,7.702,12.06,1,12.498,45.48,47.472,2,8.2,8.2,12.21,1,10.722,10.722,15.006,1,20.402,20.402,23.268,1,19.802,19.802,22.8,1,8.622,8.622,14.224,1,16.284,16.284,18.766,1,11.002,11.002,13.672,1,37.058,37.058,40.702,1,19.902,19.902,22.916,1,14.702,14.702,16.962,1,48.972,48.972,51.8,1,20.868,20.868,24.454,1,22.602,22.602,24.96,1,16.154,16.154,18.892,1,10.702,10.702,13.15,1,14.762,14.762,17.124,1,33.008,33.008,35.662,1,97.03,97.03,99.87,1,11.61,11.61,16.7,1,5.602,5.602,8.378,1,NA
R_32PFRTiZZpm3Cpx,Per. Imperative,44,100,0,0,50,49,100,49,47,100,47,0,100,48,100,100,49,100,0,0,50,46,48,100,0,100,47,100,49,0,0,0,100,953,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree, but do not consent to the use of my data in future research.",Chicago,Yes,Yes,Female,"No, it's my second language.",United Kingdom of Great Britain and Northern Ireland,Germany,8.831,10.047,15.388,2,27.467,28.636,30.948,2,10.441,10.441,11.728,1,20.136,24.759,29.382,3,1.621,21.984,23.354,3,30.815,30.815,32.172,1,10.455,10.455,15.475,1,10.63,12.596,13.385,2,9.357,11.741,52.183,2,4.879,6.277,7.706,2,5.608,5.608,7.062,1,28.449,30.197,31.496,2,8.6,9.602,15.779,2,16.037,16.037,19.621,1,9.211,11.113,14.445,2,12.553,13.588,19.378,2,5.992,7.174,11.858,2,15.239,20.264,25.405,3,11.727,13.378,14.351,2,7.075,8.076,11.903,2,26.86,29.747,30.788,2,13.336,14.818,19.537,2,19.164,21.644,32.429,2,5.48,7.058,9.692,2,5.267,5.267,10.275,1,25.125,26.546,31.068,2,10.051,11.845,13.927,2,12.522,13.954,19.68,2,6.48,7.648,18.15,2,5.418,6.491,28.181,2,NA
R_22A3neyWur1bvYt,Per. Imperative,27,97,3,0,63,9,7,0,1,4,22,2,99,5,92,95,90,99,1,91,25,94,3,90,1,100,95,46,97,1,2,1,100,535,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,24.297,24.297,25.279,1,4.003,4.003,5.075,1,6.602,6.602,7.402,1,4.196,4.196,5.014,1,21.565,23.977,24.844,2,5.102,5.102,5.901,1,5.802,5.802,7.202,1,9.802,10.301,11.371,2,12.402,12.402,13.273,1,4.101,4.101,5.702,1,3.698,3.698,4.5,1,7.301,7.301,8.401,1,13.501,13.501,14.403,1,5.745,5.745,6.661,1,5.257,7.086,7.865,3,4.701,5.365,5.802,2,3.025,3.025,3.9,1,11.776,11.776,12.402,1,4.104,35.613,38.795,2,42.104,42.104,43.052,1,8.301,8.301,9.7,1,6.801,6.801,7.707,1,30.394,30.951,31.877,2,4.715,4.715,5.221,1,20.542,20.542,21.644,1,8.672,8.672,9.302,1,7.201,7.201,8.001,1,5.494,5.494,6.401,1,5.44,5.44,6.401,1,15.388,15.388,16.101,1,NA
R_2y70VHM1MzTsusy,Per. Imperative,28,100,48,0,7,19,4,10,0,29,13,0,100,75,17,100,100,51,0,86,57,0,6,100,21,100,99,61,9,86,0,0,100,741,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,6.412,6.412,7.442,1,6.027,7.017,7.472,2,13.435,13.435,14.729,1,10.789,10.789,12.003,1,12.405,12.405,13.968,1,7.785,7.785,8.867,1,8.129,8.129,12.216,1,6.749,8.551,9.033,2,6.981,6.981,8.394,1,5.241,5.241,6.74,1,12.038,12.038,13.54,1,6.505,7.226,8.234,2,10.938,10.938,12.392,1,8.433,8.433,10.132,1,6.109,6.109,7.362,1,5.188,8.22,10.183,2,10.091,10.091,11.45,1,10.683,10.683,12.092,1,7.536,10.538,11.807,2,8.345,8.345,9.826,1,10.034,10.034,12.732,1,7.783,7.783,8.683,1,11.989,11.989,13.304,1,7.111,8.064,8.66,2,6.259,6.259,7.559,1,8.135,8.135,9.786,1,67.235,68.826,69.972,2,8.545,10.242,11.336,3,13.206,13.206,14.763,1,4.121,4.121,6.16,1,NA
R_a36xWdNQJDclt29,Per. Imperative,29,100,50,0,100,0,26,64,0,0,100,0,100,0,100,100,19,62,0,100,0,0,16,21,0,100,0,100,100,0,0,0,100,1256,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,7.123,17.403,18.033,2,1.625,2.817,3.704,3,7.722,9.179,9.946,2,4.389,5.725,6.529,3,2.46,10.877,11.427,5,1.189,12.141,12.845,4,6.13,6.77,9.993,2,2.566,9.662,10.942,2,2.274,5.275,6.292,4,2.168,7.083,7.89,2,1.848,4.233,4.879,6,3.68,4.568,5.64,2,0.923,6.131,7.227,4,1.513,3.994,4.805,4,1.568,5.864,6.686,4,1.506,5.658,6.401,3,1.797,6.96,273.297,3,46.821,54.741,56.102,4,1.14,2.661,4.06,2,6.037,7.037,8.911,2,15.067,19.098,19.875,2,121.575,163.208,164.814,4,1.774,2.431,3.196,3,15.199,17.273,18.341,2,1.351,2.448,4.248,3,3.598,5.662,6.398,2,3.164,3.7,5.028,2,1.682,352.104,352.944,4,6.65,9.091,10.106,6,3.31,8.805,10.005,2,NA
R_1CJFRXsOZHLiO0P,Per. Imperative,24,89,52,9,47,21,49,6,2,41,35,3,36,16,51,20,56,21,2,14,4,30,10,46,6,51,13,57,36,11,7,6,100,1450,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,7.956,7.956,9.137,1,48.46,52.27,53.869,5,266.789,268.075,269.024,3,5.762,6.717,7.946,3,68.278,70.901,71.87,2,9.052,11.135,12.732,2,40.468,43.877,44.539,2,8.103,9.237,10.806,3,8.523,9.331,10.798,2,168.118,168.822,169.7,2,9.464,9.464,10.898,1,40.314,40.314,42.55,1,48.283,50.602,51.335,2,5.58,6.475,7.952,2,5.731,5.731,8.926,1,6.714,7.885,8.909,3,20.502,21.396,22.486,3,7.378,7.378,8.258,1,35.838,38.996,39.888,6,136.452,137.394,138.219,3,40.037,40.428,42.588,2,7.465,10.483,11.648,4,5.331,5.331,6.392,1,27.447,30.075,30.986,2,5.676,6.42,7.521,2,6.151,80.679,81.782,3,9.372,9.372,12.3,1,10.71,11.212,12.135,2,36.199,36.199,37.239,1,55.891,57.752,58.377,2,NA
R_zYJTxworEKmuc4p,Per. Imperative,48,79,9,13,23,12,9,17,9,13,12,14,14,20,22,16,19,15,16,14,24,17,7,14,10,19,17,13,6,11,13,9,100,1356,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,21.939,21.939,27.642,1,4.15,28.508,35.637,2,19.4,19.4,26.439,1,14.289,14.289,17.691,1,32.381,32.381,36.917,1,61.018,61.018,67.617,1,77.486,77.486,80.974,1,17.952,17.952,21.643,1,3.844,20.213,24.184,2,12.433,12.433,16.79,1,3.498,19.749,24.146,3,28.338,28.338,33.06,1,25.938,27.262,31.652,2,2.659,14.359,18.34,2,19.676,21.052,25.656,2,18.946,18.946,23.054,1,25.595,25.595,29.513,1,20.756,20.756,27.276,1,24.165,24.165,27.922,1,71.933,71.933,74.543,1,43.05,43.05,46.8,1,40.385,43.223,47.53,4,12.347,12.347,16.215,1,12.033,12.033,19.096,1,21.47,24.053,28.534,4,23.241,24.657,28.319,2,62.932,62.932,68.637,1,39.194,39.194,43.165,1,0.009,11.628,15.145,3,44.743,44.743,50.244,1,NA
R_1hzBlh5q0uTmnFP,Per. Imperative,26,95,10,18,64,5,23,29,6,15,18,6,81,7,26,62,11,16,13,38,15,5,60,82,9,77,22,15,52,20,48,3,100,1340,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,8.425,11.669,13.351,3,3.307,3.307,4.798,1,9.344,9.344,10.461,1,9.801,9.801,11.302,1,22.362,24.455,25.999,3,11.462,11.462,13.409,1,17.009,17.009,18.669,1,5.795,5.795,7.901,1,8.708,8.708,10.238,1,7.896,7.896,12.471,1,12.704,12.704,14.249,1,5.149,6.002,7.757,2,11.192,11.192,12.702,1,6.225,6.225,8.108,1,13.418,13.418,15.055,1,144.569,146.796,148.251,3,14.203,14.203,15.617,1,178.338,178.338,179.89,1,35.728,35.728,37.517,1,47.654,47.654,49.419,1,50.964,50.964,52.517,1,8.127,8.127,9.647,1,5.834,5.834,7.329,1,27.985,27.985,29.582,1,3.678,3.678,4.922,1,36.542,36.542,38.243,1,35.286,35.286,37.06,1,8.571,8.571,10.055,1,177.864,177.864,179.438,1,10.681,10.681,12.475,1,NA
